temperature	df/dt	Sample	genotype
70.86307241	7.807861771	C2	S28
70.92273973	7.760919874	C2	S28
70.98240705	7.655120348	C2	S28
71.04207436	7.499828836	C2	S28
71.10174168	7.302813816	C2	S28
71.161409	7.069671848	C2	S28
71.22107632	6.812380102	C2	S28
71.28074364	6.53167641	C2	S28
71.34041096	6.226349334	C2	S28
71.40007828	5.915130744	C2	S28
71.4597456	5.625250355	C2	S28
71.51941292	5.367325931	C2	S28
71.57908023	5.139575444	C2	S28
71.63874755	4.932004211	C2	S28
71.69841487	4.732909308	C2	S28
71.75808219	4.542494884	C2	S28
71.81774951	4.360698535	C2	S28
71.87741683	4.18079771	C2	S28
71.93708415	3.991370235	C2	S28
71.99675147	3.779683392	C2	S28
72.05641879	3.545013839	C2	S28
72.11608611	3.301411874	C2	S28
72.17575342	3.062972512	C2	S28
72.23542074	2.837103197	C2	S28
72.29508806	2.626148182	C2	S28
72.35475538	2.428290571	C2	S28
72.4144227	2.24555783	C2	S28
72.47409002	2.084431368	C2	S28
72.53375734	1.945487866	C2	S28
72.59342466	1.824497074	C2	S28
72.65309198	1.719809531	C2	S28
72.7127593	1.62838974	C2	S28
72.77242661	1.541436548	C2	S28
72.83209393	1.45205621	C2	S28
72.89176125	1.358374951	C2	S28
72.95142857	1.263279367	C2	S28
73.01109589	1.172239779	C2	S28
73.07076321	1.086299352	C2	S28
73.13043053	1.005690455	C2	S28
73.19009785	0.932116675	C2	S28
73.24976517	0.865379876	C2	S28
73.30943249	0.804453161	C2	S28
73.3690998	0.750357026	C2	S28
73.42876712	0.70428172	C2	S28
73.48843444	0.665945327	C2	S28
73.54810176	0.63365808	C2	S28
73.60776908	0.604967278	C2	S28
73.6674364	0.577119223	C2	S28
73.72710372	0.548354772	C2	S28
73.78677104	0.519355969	C2	S28
73.84643836	0.491047646	C2	S28
73.90610568	0.463372594	C2	S28
73.96577299	0.436452626	C2	S28
74.02544031	0.411348002	C2	S28
74.08510763	0.388347759	C2	S28
74.14477495	0.367062171	C2	S28
74.20444227	0.347643248	C2	S28
74.26410959	0.329818478	C2	S28
74.32377691	0.313528604	C2	S28
74.38344423	0.299142744	C2	S28
74.44311155	0.28671104	C2	S28
74.50277886	0.27640538	C2	S28
74.56244618	0.267524913	C2	S28
74.6221135	0.259440984	C2	S28
74.68178082	0.253021191	C2	S28
74.74144814	0.249000924	C2	S28
74.80111546	0.246242115	C2	S28
74.86078278	0.243571272	C2	S28
74.9204501	0.241416493	C2	S28
74.98011742	0.239538339	C2	S28
75.03978474	0.236196251	C2	S28
75.09945205	0.230604014	C2	S28
75.15911937	0.223888926	C2	S28
75.21878669	0.216754621	C2	S28
75.27845401	0.209659951	C2	S28
75.33812133	0.20381041	C2	S28
75.39778865	0.200038534	C2	S28
75.45745597	0.198602674	C2	S28
75.51712329	0.198625624	C2	S28
75.57679061	0.19880647	C2	S28
75.63645793	0.198802046	C2	S28
75.69612524	0.198846889	C2	S28
75.75579256	0.198947178	C2	S28
75.81545988	0.198413948	C2	S28
75.8751272	0.196771619	C2	S28
75.93479452	0.194316852	C2	S28
75.99446184	0.19143949	C2	S28
76.05412916	0.189384287	C2	S28
76.11379648	0.189454551	C2	S28
76.1734638	0.191492239	C2	S28
76.23313112	0.195045894	C2	S28
76.29279843	0.19921497	C2	S28
76.35246575	0.202667023	C2	S28
76.41213307	0.204810445	C2	S28
76.47180039	0.204958983	C2	S28
76.53146771	0.202552215	C2	S28
76.59113503	0.197755787	C2	S28
76.65080235	0.191982261	C2	S28
76.71046967	0.187087926	C2	S28
76.77013699	0.183743844	C2	S28
76.82980431	0.18150409	C2	S28
76.88947162	0.180809268	C2	S28
76.94913894	0.182700717	C2	S28
77.00880626	0.187209813	C2	S28
77.06847358	0.193266709	C2	S28
77.1281409	0.198238603	C2	S28
77.18780822	0.20057195	C2	S28
77.24747554	0.201193942	C2	S28
77.30714286	0.200927469	C2	S28
77.36681018	0.198999942	C2	S28
77.4264775	0.195218466	C2	S28
77.48614481	0.191100887	C2	S28
77.54581213	0.188463612	C2	S28
77.60547945	0.18768382	C2	S28
77.66514677	0.188178465	C2	S28
77.72481409	0.188537277	C2	S28
77.78448141	0.187738859	C2	S28
77.84414873	0.186768533	C2	S28
77.90381605	0.186536399	C2	S28
77.96348337	0.186766119	C2	S28
78.02315068	0.186723612	C2	S28
78.082818	0.186954768	C2	S28
78.14248532	0.18922941	C2	S28
78.20215264	0.19369075	C2	S28
78.26181996	0.197845521	C2	S28
78.32148728	0.198830126	C2	S28
78.3811546	0.195937376	C2	S28
78.44082192	0.190967258	C2	S28
78.50048924	0.186049296	C2	S28
78.56015656	0.181656569	C2	S28
78.61982387	0.177320978	C2	S28
78.67949119	0.173446526	C2	S28
78.73915851	0.171341169	C2	S28
78.79882583	0.172140923	C2	S28
78.85849315	0.175546509	C2	S28
78.91816047	0.180436906	C2	S28
78.97782779	0.186731487	C2	S28
79.03749511	0.1943857	C2	S28
79.09716243	0.201749864	C2	S28
79.15682975	0.206770778	C2	S28
79.21649706	0.2085046	C2	S28
79.27616438	0.206676692	C2	S28
79.3358317	0.202026039	C2	S28
79.39549902	0.196679678	C2	S28
79.45516634	0.192938145	C2	S28
79.51483366	0.191633266	C2	S28
79.57450098	0.19172522	C2	S28
79.6341683	0.191912543	C2	S28
79.69383562	0.191619183	C2	S28
79.75350294	0.190877933	C2	S28
79.81317025	0.190154121	C2	S28
79.87283757	0.189654715	C2	S28
79.93250489	0.189740623	C2	S28
79.99217221	0.191124721	C2	S28
80.05183953	0.193578908	C2	S28
80.11150685	0.195121583	C2	S28
80.17117417	0.194570188	C2	S28
80.23084149	0.193219673	C2	S28
80.29050881	0.192256693	C2	S28
80.35017613	0.190948416	C2	S28
80.40984344	0.188237636	C2	S28
80.46951076	0.184775304	C2	S28
80.52917808	0.181255227	C2	S28
80.5888454	0.176968482	C2	S28
80.64851272	0.172631231	C2	S28
80.70818004	0.17019138	C2	S28
80.76784736	0.170059949	C2	S28
80.82751468	0.172111445	C2	S28
80.887182	0.17697262	C2	S28
80.94684932	0.183164057	C2	S28
81.00651663	0.187354341	C2	S28
81.06618395	0.188688698	C2	S28
81.12585127	0.189282591	C2	S28
81.18551859	0.190287839	C2	S28
81.24518591	0.190394846	C2	S28
81.30485323	0.188890615	C2	S28
81.36452055	0.186116576	C2	S28
81.42418787	0.182239024	C2	S28
81.48385519	0.178029653	C2	S28
81.5435225	0.174850122	C2	S28
81.60318982	0.173694276	C2	S28
81.66285714	0.174695012	C2	S28
81.72252446	0.176504337	C2	S28
81.78219178	0.178060538	C2	S28
81.8418591	0.179603118	C2	S28
81.90152642	0.181887321	C2	S28
81.96119374	0.185023383	C2	S28
82.02086106	0.187754558	C2	S28
82.08052838	0.188366743	C2	S28
82.14019569	0.186900467	C2	S28
82.19986301	0.185074596	C2	S28
82.25953033	0.183856035	C2	S28
82.31919765	0.183333159	C2	S28
82.37886497	0.182916066	C2	S28
82.43853229	0.181351471	C2	S28
82.49819961	0.177519135	C2	S28
82.55786693	0.171243002	C2	S28
82.61753425	0.164397085	C2	S28
82.67720157	0.159652703	C2	S28
82.73686888	0.157385112	C2	S28
82.7965362	0.156389086	C2	S28
82.85620352	0.156616428	C2	S28
82.91587084	0.158188154	C2	S28
82.97553816	0.160646034	C2	S28
83.03520548	0.163628109	C2	S28
83.0948728	0.166002931	C2	S28
83.15454012	0.166478983	C2	S28
83.21420744	0.165136301	C2	S28
83.27387476	0.162322353	C2	S28
83.33354207	0.158128671	C2	S28
83.39320939	0.153542711	C2	S28
83.45287671	0.150019697	C2	S28
83.51254403	0.148016171	C2	S28
83.57221135	0.147431827	C2	S28
83.63187867	0.148528707	C2	S28
83.69154599	0.151042624	C2	S28
83.75121331	0.153470877	C2	S28
83.81088063	0.154518779	C2	S28
83.87054795	0.153784091	C2	S28
83.93021526	0.151343309	C2	S28
83.98988258	0.147793692	C2	S28
84.0495499	0.143675703	C2	S28
84.10921722	0.140120722	C2	S28
84.16888454	0.137461107	C2	S28
84.22855186	0.134589584	C2	S28
84.28821918	0.131647973	C2	S28
84.3478865	0.13023042	C2	S28
84.40755382	0.131718811	C2	S28
84.46722114	0.13577927	C2	S28
84.52688845	0.139939	C2	S28
84.58655577	0.142986461	C2	S28
84.64622309	0.14511594	C2	S28
84.70589041	0.145758164	C2	S28
84.76555773	0.144902143	C2	S28
84.82522505	0.143629873	C2	S28
84.88489237	0.142934869	C2	S28
84.94455969	0.142928039	C2	S28
85.00422701	0.143172014	C2	S28
85.06389432	0.143068091	C2	S28
85.12356164	0.141611497	C2	S28
85.18322896	0.138067887	C2	S28
85.24289628	0.133410658	C2	S28
85.3025636	0.129931321	C2	S28
85.36223092	0.128402772	C2	S28
85.42189824	0.12746451	C2	S28
85.48156556	0.126008974	C2	S28
85.54123288	0.123983556	C2	S28
85.6009002	0.121200293	C2	S28
85.66056751	0.117345234	C2	S28
85.72023483	0.11396721	C2	S28
85.77990215	0.112456607	C2	S28
85.83956947	0.112473517	C2	S28
85.89923679	0.113453022	C2	S28
85.95890411	0.11513641	C2	S28
86.01857143	0.117024587	C2	S28
86.07823875	0.118710474	C2	S28
86.13790607	0.119864337	C2	S28
86.19757339	0.12055457	C2	S28
86.2572407	0.121261229	C2	S28
86.31690802	0.121732882	C2	S28
86.37657534	0.12172042	C2	S28
86.43624266	0.12104357	C2	S28
86.49590998	0.119340876	C2	S28
86.5555773	0.116818298	C2	S28
86.61524462	0.114065685	C2	S28
86.67491194	0.111358162	C2	S28
86.73457926	0.109363831	C2	S28
86.79424658	0.108280855	C2	S28
86.85391389	0.107332411	C2	S28
86.91358121	0.106483663	C2	S28
86.97324853	0.106598238	C2	S28
87.03291585	0.107991029	C2	S28
87.09258317	0.110106218	C2	S28
87.15225049	0.111648873	C2	S28
87.21191781	0.111180443	C2	S28
87.27158513	0.108690766	C2	S28
87.33125245	0.105670359	C2	S28
87.39091977	0.103410669	C2	S28
87.45058708	0.101932463	C2	S28
87.5102544	0.10099792	C2	S28
87.56992172	0.101064145	C2	S28
87.62958904	0.102336336	C2	S28
87.68925636	0.103615483	C2	S28
87.74892368	0.104250399	C2	S28
87.808591	0.104551134	C2	S28
87.86825832	0.104249281	C2	S28
87.92792564	0.103071445	C2	S28
87.98759295	0.100514527	C2	S28
88.04726027	0.096476691	C2	S28
88.10692759	0.092450549	C2	S28
88.16659491	0.090164502	C2	S28
88.22626223	0.090106445	C2	S28
88.28592955	0.091661119	C2	S28
88.34559687	0.093972258	C2	S28
88.40526419	0.095952802	C2	S28
88.46493151	0.096575696	C2	S28
88.52459883	0.096076061	C2	S28
88.58426614	0.095386597	C2	S28
88.64393346	0.094787568	C2	S28
88.70360078	0.094103454	C2	S28
88.7632681	0.093585274	C2	S28
88.82293542	0.093646673	C2	S28
88.88260274	0.093921725	C2	S28
88.94227006	0.094028301	C2	S28
89.00193738	0.093657822	C2	S28
89.0616047	0.092306652	C2	S28
89.12127202	0.090460073	C2	S28
89.18093933	0.08873268	C2	S28
89.24060665	0.087535681	C2	S28
89.30027397	0.087434006	C2	S28
89.35994129	0.088467108	C2	S28
89.41960861	0.090099838	C2	S28
89.47927593	0.091415868	C2	S28
89.53894325	0.091537399	C2	S28
89.59861057	0.090334605	C2	S28
89.65827789	0.088481679	C2	S28
89.71794521	0.086721334	C2	S28
89.77761252	0.085571084	C2	S28
89.83727984	0.08502098	C2	S28
89.89694716	0.084886077	C2	S28
89.95661448	0.08517267	C2	S28
90.0162818	0.085118887	C2	S28
90.07594912	0.083941319	C2	S28
90.13561644	0.082090305	C2	S28
90.19528376	0.080904886	C2	S28
90.25495108	0.081206509	C2	S28
90.3146184	0.082146032	C2	S28
90.37428571	0.082099737	C2	S28
90.43395303	0.080507486	C2	S28
90.49362035	0.077924758	C2	S28
90.55328767	0.0751914	C2	S28
90.61295499	0.0728066	C2	S28
90.67262231	0.070933473	C2	S28
90.73228963	0.070213375	C2	S28
90.79195695	0.070535531	C2	S28
90.85162427	0.070998787	C2	S28
90.91129159	0.071153727	C2	S28
90.9709589	0.071140441	C2	S28
91.03062622	0.07133108	C2	S28
91.09029354	0.071938043	C2	S28
91.14996086	0.07215352	C2	S28
91.20962818	0.07118073	C2	S28
91.2692955	0.06967318	C2	S28
91.32896282	0.068837976	C2	S28
91.38863014	0.069305614	C2	S28
91.44829746	0.071122524	C2	S28
91.50796477	0.073756882	C2	S28
91.56763209	0.075340854	C2	S28
91.62729941	0.074843671	C2	S28
91.68696673	0.073145608	C2	S28
91.74663405	0.071454079	C2	S28
91.80630137	0.07047337	C2	S28
91.86596869	0.07009658	C2	S28
91.92563601	0.069621852	C2	S28
91.98530333	0.069472311	C2	S28
92.04497065	0.070747631	C2	S28
92.10463796	0.073314191	C2	S28
92.16430528	0.076100775	C2	S28
92.2239726	0.077343114	C2	S28
92.28363992	0.076279311	C2	S28
92.34330724	0.073918489	C2	S28
92.40297456	0.071206081	C2	S28
92.46264188	0.068343458	C2	S28
92.5223092	0.064887684	C2	S28
92.58197652	0.060838596	C2	S28
92.64164384	0.056861222	C2	S28
92.70131115	0.05347567	C2	S28
92.76097847	0.051318366	C2	S28
92.82064579	0.050764468	C2	S28
92.88031311	0.051687122	C2	S28
92.93998043	0.053748687	C2	S28
92.99964775	0.056590427	C2	S28
93.05931507	0.059390421	C2	S28
93.11898239	0.061386486	C2	S28
93.17864971	0.062575979	C2	S28
93.23831703	0.06309229	C2	S28
93.29798434	0.063569213	C2	S28
93.35765166	0.064360862	C2	S28
93.41731898	0.064621523	C2	S28
93.4769863	0.0635934	C2	S28
93.53665362	0.061425846	C2	S28
93.59632094	0.058912663	C2	S28
93.65598826	0.05673847	C2	S28
93.71565558	0.054728274	C2	S28
93.7753229	0.052550437	C2	S28
93.83499022	0.050999228	C2	S28
93.89465753	0.05058023	C2	S28
93.95432485	0.050923468	C2	S28
94.01399217	0.052064886	C2	S28
94.07365949	0.054200503	C2	S28
94.13332681	0.05693093	C2	S28
94.19299413	0.059238404	C2	S28
94.25266145	0.060465676	C2	S28
94.31232877	0.060328873	C2	S28
94.37199609	0.058794091	C2	S28
94.43166341	0.056638679	C2	S28
94.49133072	0.054771324	C2	S28
94.55099804	0.053059564	C2	S28
94.61066536	0.051153873	C2	S28
94.67033268	0.049612953	C2	S28
94.73	0.049612953	C2	S28
64.24	-0.072305956	C3	S28
64.29966732	-0.072305956	C3	S28
64.35933464	-0.068919205	C3	S28
64.41900196	-0.073305761	C3	S28
64.47866928	-0.058371012	C3	S28
64.53833659	-0.00988736	C3	S28
64.59800391	0.053991166	C3	S28
64.65767123	0.108442824	C3	S28
64.71733855	0.143654751	C3	S28
64.77700587	0.178051377	C3	S28
64.83667319	0.226927734	C3	S28
64.89634051	0.282466968	C3	S28
64.95600783	0.332992788	C3	S28
65.01567515	0.372456553	C3	S28
65.07534247	0.401173925	C3	S28
65.13500978	0.42258905	C3	S28
65.1946771	0.43947898	C3	S28
65.25434442	0.451437308	C3	S28
65.31401174	0.457158553	C3	S28
65.37367906	0.459951279	C3	S28
65.43334638	0.466462156	C3	S28
65.4930137	0.478432821	C3	S28
65.55268102	0.492136242	C3	S28
65.61234834	0.503779991	C3	S28
65.67201566	0.511300358	C3	S28
65.73168297	0.516489896	C3	S28
65.79135029	0.523323139	C3	S28
65.85101761	0.53282848	C3	S28
65.91068493	0.54313252	C3	S28
65.97035225	0.551025209	C3	S28
66.03001957	0.554712101	C3	S28
66.08968689	0.55257746	C3	S28
66.14935421	0.547400785	C3	S28
66.20902153	0.54596413	C3	S28
66.26868885	0.551971822	C3	S28
66.32835616	0.564027137	C3	S28
66.38802348	0.575375959	C3	S28
66.4476908	0.583387715	C3	S28
66.50735812	0.591760311	C3	S28
66.56702544	0.603523771	C3	S28
66.62669276	0.619949755	C3	S28
66.68636008	0.643240796	C3	S28
66.7460274	0.673124598	C3	S28
66.80569472	0.705661402	C3	S28
66.86536204	0.73810966	C3	S28
66.92502935	0.770331226	C3	S28
66.98469667	0.805616415	C3	S28
67.04436399	0.847328856	C3	S28
67.10403131	0.894850554	C3	S28
67.16369863	0.947877007	C3	S28
67.22336595	1.008213103	C3	S28
67.28303327	1.074513078	C3	S28
67.34270059	1.143244548	C3	S28
67.40236791	1.212907095	C3	S28
67.46203523	1.286486507	C3	S28
67.52170254	1.364782471	C3	S28
67.58136986	1.446535887	C3	S28
67.64103718	1.531345582	C3	S28
67.7007045	1.617387867	C3	S28
67.76037182	1.701018569	C3	S28
67.82003914	1.784584522	C3	S28
67.87970646	1.878138366	C3	S28
67.93937378	1.989120798	C3	S28
67.9990411	2.120422474	C3	S28
68.05870841	2.266749449	C3	S28
68.11837573	2.418579147	C3	S28
68.17804305	2.567121174	C3	S28
68.23771037	2.710239035	C3	S28
68.29737769	2.850876588	C3	S28
68.35704501	2.98827393	C3	S28
68.41671233	3.117595715	C3	S28
68.47637965	3.237190854	C3	S28
68.53604697	3.352426779	C3	S28
68.59571429	3.4783229	C3	S28
68.6553816	3.624916779	C3	S28
68.71504892	3.787097911	C3	S28
68.77471624	3.959017037	C3	S28
68.83438356	4.140320067	C3	S28
68.89405088	4.335565655	C3	S28
68.9537182	4.548771268	C3	S28
69.01338552	4.775742608	C3	S28
69.07305284	5.010975077	C3	S28
69.13272016	5.254243903	C3	S28
69.19238748	5.499079326	C3	S28
69.25205479	5.724815572	C3	S28
69.31172211	5.916920703	C3	S28
69.37138943	6.078316615	C3	S28
69.43105675	6.210478136	C3	S28
69.49072407	6.32664976	C3	S28
69.55039139	6.457726926	C3	S28
69.61005871	6.613478967	C3	S28
69.66972603	6.78689127	C3	S28
69.72939335	6.972216196	C3	S28
69.78906067	7.163693868	C3	S28
69.84872798	7.37067179	C3	S28
69.9083953	7.598098704	C3	S28
69.96806262	7.824138721	C3	S28
70.02772994	8.02038588	C3	S28
70.08739726	8.177957369	C3	S28
70.14706458	8.294876209	C3	S28
70.2067319	8.373679395	C3	S28
70.26639922	8.427278608	C3	S28
70.32606654	8.453241631	C3	S28
70.38573386	8.440917649	C3	S28
70.44540117	8.397370265	C3	S28
70.50506849	8.344150088	C3	S28
70.56473581	8.307613026	C3	S28
70.62440313	8.303185637	C3	S28
70.68407045	8.317578364	C3	S28
70.74373777	8.328777747	C3	S28
70.80340509	8.333564258	C3	S28
70.86307241	8.327156066	C3	S28
70.92273973	8.281619541	C3	S28
70.98240705	8.179134143	C3	S28
71.04207436	8.030633112	C3	S28
71.10174168	7.842728062	C3	S28
71.161409	7.61703173	C3	S28
71.22107632	7.365034098	C3	S28
71.28074364	7.086094096	C3	S28
71.34041096	6.774437286	C3	S28
71.40007828	6.447621204	C3	S28
71.4597456	6.134991531	C3	S28
71.51941292	5.85037093	C3	S28
71.57908023	5.595127049	C3	S28
71.63874755	5.360210765	C3	S28
71.69841487	5.135369125	C3	S28
71.75808219	4.924043939	C3	S28
71.81774951	4.72728325	C3	S28
71.87741683	4.5373058	C3	S28
71.93708415	4.341603042	C3	S28
71.99675147	4.124910356	C3	S28
72.05641879	3.881954541	C3	S28
72.11608611	3.623090198	C3	S28
72.17575342	3.362606148	C3	S28
72.23542074	3.110798695	C3	S28
72.29508806	2.872556313	C3	S28
72.35475538	2.648307407	C3	S28
72.4144227	2.44187329	C3	S28
72.47409002	2.25989319	C3	S28
72.53375734	2.102808081	C3	S28
72.59342466	1.966740266	C3	S28
72.65309198	1.848992442	C3	S28
72.7127593	1.745561572	C3	S28
72.77242661	1.647858512	C3	S28
72.83209393	1.549051335	C3	S28
72.89176125	1.446372236	C3	S28
72.95142857	1.340974938	C3	S28
73.01109589	1.237857129	C3	S28
73.07076321	1.13892377	C3	S28
73.13043053	1.045168088	C3	S28
73.19009785	0.95977898	C3	S28
73.24976517	0.885459455	C3	S28
73.30943249	0.821848269	C3	S28
73.3690998	0.766110228	C3	S28
73.42876712	0.715080401	C3	S28
73.48843444	0.668160896	C3	S28
73.54810176	0.625806928	C3	S28
73.60776908	0.587955013	C3	S28
73.6674364	0.554493428	C3	S28
73.72710372	0.525161768	C3	S28
73.78677104	0.499412079	C3	S28
73.84643836	0.474742599	C3	S28
73.90610568	0.448645913	C3	S28
73.96577299	0.421303126	C3	S28
74.02544031	0.393699454	C3	S28
74.08510763	0.365910714	C3	S28
74.14477495	0.339350162	C3	S28
74.20444227	0.315813827	C3	S28
74.26410959	0.295228695	C3	S28
74.32377691	0.277504917	C3	S28
74.38344423	0.263092588	C3	S28
74.44311155	0.252159656	C3	S28
74.50277886	0.2440958	C3	S28
74.56244618	0.237456683	C3	S28
74.6221135	0.231605994	C3	S28
74.68178082	0.226216475	C3	S28
74.74144814	0.219769463	C3	S28
74.80111546	0.211492836	C3	S28
74.86078278	0.202559381	C3	S28
74.9204501	0.194031259	C3	S28
74.98011742	0.187003364	C3	S28
75.03978474	0.182783239	C3	S28
75.09945205	0.181236967	C3	S28
75.15911937	0.180648924	C3	S28
75.21878669	0.179306581	C3	S28
75.27845401	0.176951972	C3	S28
75.33812133	0.174963682	C3	S28
75.39778865	0.173685337	C3	S28
75.45745597	0.172120663	C3	S28
75.51712329	0.170444573	C3	S28
75.57679061	0.168734267	C3	S28
75.63645793	0.166709985	C3	S28
75.69612524	0.164586267	C3	S28
75.75579256	0.162283661	C3	S28
75.81545988	0.159635093	C3	S28
75.8751272	0.156246831	C3	S28
75.93479452	0.152032566	C3	S28
75.99446184	0.147496275	C3	S28
76.05412916	0.144353621	C3	S28
76.11379648	0.145095071	C3	S28
76.1734638	0.149170827	C3	S28
76.23313112	0.153630498	C3	S28
76.29279843	0.156822525	C3	S28
76.35246575	0.158091926	C3	S28
76.41213307	0.157126214	C3	S28
76.47180039	0.154333659	C3	S28
76.53146771	0.149785219	C3	S28
76.59113503	0.14426865	C3	S28
76.65080235	0.139980049	C3	S28
76.71046967	0.138213375	C3	S28
76.77013699	0.138642417	C3	S28
76.82980431	0.140177435	C3	S28
76.88947162	0.141953268	C3	S28
76.94913894	0.14388441	C3	S28
77.00880626	0.145822175	C3	S28
77.06847358	0.14667129	C3	S28
77.1281409	0.14579659	C3	S28
77.18780822	0.144452334	C3	S28
77.24747554	0.143623814	C3	S28
77.30714286	0.1429588	C3	S28
77.36681018	0.141986686	C3	S28
77.4264775	0.1406281	C3	S28
77.48614481	0.139327972	C3	S28
77.54581213	0.138994752	C3	S28
77.60547945	0.140554881	C3	S28
77.66514677	0.144014799	C3	S28
77.72481409	0.147258492	C3	S28
77.78448141	0.148136636	C3	S28
77.84414873	0.147473915	C3	S28
77.90381605	0.146302852	C3	S28
77.96348337	0.145041171	C3	S28
78.02315068	0.144868952	C3	S28
78.082818	0.146677665	C3	S28
78.14248532	0.150569996	C3	S28
78.20215264	0.155233699	C3	S28
78.26181996	0.158405418	C3	S28
78.32148728	0.159098026	C3	S28
78.3811546	0.158365238	C3	S28
78.44082192	0.157196929	C3	S28
78.50048924	0.155553712	C3	S28
78.56015656	0.152857949	C3	S28
78.61982387	0.148563123	C3	S28
78.67949119	0.144302512	C3	S28
78.73915851	0.14279524	C3	S28
78.79882583	0.144075453	C3	S28
78.85849315	0.146503924	C3	S28
78.91816047	0.149263303	C3	S28
78.97782779	0.152984658	C3	S28
79.03749511	0.15749971	C3	S28
79.09716243	0.160500873	C3	S28
79.15682975	0.16159538	C3	S28
79.21649706	0.161968872	C3	S28
79.27616438	0.161036535	C3	S28
79.3358317	0.158444458	C3	S28
79.39549902	0.155041552	C3	S28
79.45516634	0.152352372	C3	S28
79.51483366	0.152533403	C3	S28
79.57450098	0.156423006	C3	S28
79.6341683	0.162109635	C3	S28
79.69383562	0.16663436	C3	S28
79.75350294	0.168557902	C3	S28
79.81317025	0.167987514	C3	S28
79.87283757	0.165716589	C3	S28
79.93250489	0.162564146	C3	S28
79.99217221	0.158476001	C3	S28
80.05183953	0.15313462	C3	S28
80.11150685	0.146754076	C3	S28
80.17117417	0.140620936	C3	S28
80.23084149	0.137731959	C3	S28
80.29050881	0.139536289	C3	S28
80.35017613	0.143862791	C3	S28
80.40984344	0.148308526	C3	S28
80.46951076	0.152754464	C3	S28
80.52917808	0.15710708	C3	S28
80.5888454	0.159671652	C3	S28
80.64851272	0.159885679	C3	S28
80.70818004	0.159080073	C3	S28
80.76784736	0.158680222	C3	S28
80.82751468	0.159557685	C3	S28
80.887182	0.162216215	C3	S28
80.94684932	0.165751524	C3	S28
81.00651663	0.168143723	C3	S28
81.06618395	0.167674005	C3	S28
81.12585127	0.16469272	C3	S28
81.18551859	0.161750015	C3	S28
81.24518591	0.159339271	C3	S28
81.30485323	0.15675326	C3	S28
81.36452055	0.154807687	C3	S28
81.42418787	0.153574196	C3	S28
81.48385519	0.152494512	C3	S28
81.5435225	0.152036123	C3	S28
81.60318982	0.152909686	C3	S28
81.66285714	0.154706389	C3	S28
81.72252446	0.156343492	C3	S28
81.78219178	0.157737836	C3	S28
81.8418591	0.159079215	C3	S28
81.90152642	0.160355664	C3	S28
81.96119374	0.161930637	C3	S28
82.02086106	0.163744129	C3	S28
82.08052838	0.164801062	C3	S28
82.14019569	0.164161919	C3	S28
82.19986301	0.161691032	C3	S28
82.25953033	0.157971831	C3	S28
82.31919765	0.153950747	C3	S28
82.37886497	0.149987885	C3	S28
82.43853229	0.14611802	C3	S28
82.49819961	0.142894905	C3	S28
82.55786693	0.140104245	C3	S28
82.61753425	0.137712819	C3	S28
82.67720157	0.136599033	C3	S28
82.73686888	0.136452596	C3	S28
82.7965362	0.136512814	C3	S28
82.85620352	0.137048625	C3	S28
82.91587084	0.138290397	C3	S28
82.97553816	0.139886319	C3	S28
83.03520548	0.141745194	C3	S28
83.0948728	0.143193168	C3	S28
83.15454012	0.143103225	C3	S28
83.21420744	0.141379265	C3	S28
83.27387476	0.138680488	C3	S28
83.33354207	0.135677735	C3	S28
83.39320939	0.132774401	C3	S28
83.45287671	0.130821197	C3	S28
83.51254403	0.13041425	C3	S28
83.57221135	0.13122296	C3	S28
83.63187867	0.132916984	C3	S28
83.69154599	0.135392081	C3	S28
83.75121331	0.137841702	C3	S28
83.81088063	0.13883534	C3	S28
83.87054795	0.137498185	C3	S28
83.93021526	0.134569606	C3	S28
83.98988258	0.131313771	C3	S28
84.0495499	0.12796207	C3	S28
84.10921722	0.124394893	C3	S28
84.16888454	0.120899823	C3	S28
84.22855186	0.118576088	C3	S28
84.28821918	0.118259067	C3	S28
84.3478865	0.119403418	C3	S28
84.40755382	0.120500066	C3	S28
84.46722114	0.120655404	C3	S28
84.52688845	0.11999097	C3	S28
84.58655577	0.118276153	C3	S28
84.64622309	0.115744359	C3	S28
84.70589041	0.113540864	C3	S28
84.76555773	0.112934744	C3	S28
84.82522505	0.114893141	C3	S28
84.88489237	0.118487389	C3	S28
84.94455969	0.121554517	C3	S28
85.00422701	0.122370601	C3	S28
85.06389432	0.120375876	C3	S28
85.12356164	0.116310069	C3	S28
85.18322896	0.111245657	C3	S28
85.24289628	0.106589264	C3	S28
85.3025636	0.10382494	C3	S28
85.36223092	0.102715771	C3	S28
85.42189824	0.102067102	C3	S28
85.48156556	0.101441059	C3	S28
85.54123288	0.101057574	C3	S28
85.6009002	0.101146402	C3	S28
85.66056751	0.101837529	C3	S28
85.72023483	0.1033403	C3	S28
85.77990215	0.105036341	C3	S28
85.83956947	0.105833342	C3	S28
85.89923679	0.105598224	C3	S28
85.95890411	0.104459582	C3	S28
86.01857143	0.102583739	C3	S28
86.07823875	0.100805125	C3	S28
86.13790607	0.099828088	C3	S28
86.19757339	0.099320808	C3	S28
86.2572407	0.098002165	C3	S28
86.31690802	0.095232569	C3	S28
86.37657534	0.091992535	C3	S28
86.43624266	0.089619774	C3	S28
86.49590998	0.088516462	C3	S28
86.5555773	0.088619416	C3	S28
86.61524462	0.08942973	C3	S28
