temperature	df/dt	Sample	genotype
65.14559687	0.662151311	E2	S2
65.20530333	0.695458462	E2	S2
65.26500978	0.714182152	E2	S2
65.32471624	0.719940258	E2	S2
65.3844227	0.716961475	E2	S2
65.44412916	0.712377758	E2	S2
65.50383562	0.713679142	E2	S2
65.56354207	0.715240043	E2	S2
65.62324853	0.706772061	E2	S2
65.68295499	0.68850982	E2	S2
65.74266145	0.665386425	E2	S2
65.80236791	0.643018219	E2	S2
65.86207436	0.626220243	E2	S2
65.92178082	0.615850469	E2	S2
65.98148728	0.608154116	E2	S2
66.04119374	0.603088774	E2	S2
66.1009002	0.612926619	E2	S2
66.16060665	0.644686162	E2	S2
66.22031311	0.68769785	E2	S2
66.28001957	0.729362511	E2	S2
66.33972603	0.762214954	E2	S2
66.39943249	0.781792609	E2	S2
66.45913894	0.791613241	E2	S2
66.5188454	0.796627717	E2	S2
66.57855186	0.80059146	E2	S2
66.63825832	0.808444841	E2	S2
66.69796477	0.821681374	E2	S2
66.75767123	0.839150827	E2	S2
66.81737769	0.859822347	E2	S2
66.87708415	0.883377388	E2	S2
66.93679061	0.910989971	E2	S2
66.99649706	0.943036651	E2	S2
67.05620352	0.974978489	E2	S2
67.11590998	1.001405056	E2	S2
67.17561644	1.025554555	E2	S2
67.2353229	1.053180059	E2	S2
67.29502935	1.084433559	E2	S2
67.35473581	1.115987189	E2	S2
67.41444227	1.141516541	E2	S2
67.47414873	1.158137117	E2	S2
67.53385519	1.165468869	E2	S2
67.59356164	1.164112955	E2	S2
67.6532681	1.160969903	E2	S2
67.71297456	1.160924957	E2	S2
67.77268102	1.168855272	E2	S2
67.83238748	1.191560986	E2	S2
67.89209393	1.228634305	E2	S2
67.95180039	1.275119148	E2	S2
68.01150685	1.327944765	E2	S2
68.07121331	1.389464507	E2	S2
68.13091977	1.457856097	E2	S2
68.19062622	1.526373863	E2	S2
68.25033268	1.593341635	E2	S2
68.31003914	1.660805506	E2	S2
68.3697456	1.729590384	E2	S2
68.42945205	1.799110668	E2	S2
68.48915851	1.866918029	E2	S2
68.54886497	1.930878481	E2	S2
68.60857143	1.995262086	E2	S2
68.66827789	2.067140308	E2	S2
68.72798434	2.144357682	E2	S2
68.7876908	2.225083993	E2	S2
68.84739726	2.309317689	E2	S2
68.90710372	2.393792676	E2	S2
68.96681018	2.480092405	E2	S2
69.02651663	2.572325447	E2	S2
69.08622309	2.672191692	E2	S2
69.14592955	2.776425091	E2	S2
69.20563601	2.878360011	E2	S2
69.26534247	2.970769487	E2	S2
69.32504892	3.057520769	E2	S2
69.38475538	3.148222324	E2	S2
69.44446184	3.246108967	E2	S2
69.5041683	3.357264379	E2	S2
69.56387476	3.492075893	E2	S2
69.62358121	3.643845012	E2	S2
69.68328767	3.798232503	E2	S2
69.74299413	3.951421924	E2	S2
69.80270059	4.098233869	E2	S2
69.86240705	4.240357161	E2	S2
69.9221135	4.38356886	E2	S2
69.98181996	4.528568709	E2	S2
70.04152642	4.676392265	E2	S2
70.10123288	4.830082766	E2	S2
70.16093933	4.987708259	E2	S2
70.22064579	5.144528717	E2	S2
70.28035225	5.303032247	E2	S2
70.34005871	5.475645302	E2	S2
70.39976517	5.669115867	E2	S2
70.45947162	5.880205298	E2	S2
70.51917808	6.110120046	E2	S2
70.57888454	6.352692864	E2	S2
70.638591	6.592125459	E2	S2
70.69829746	6.82278394	E2	S2
70.75800391	7.04251832	E2	S2
70.81771037	7.254786801	E2	S2
70.87741683	7.468868426	E2	S2
70.93712329	7.693845362	E2	S2
70.99682975	7.939408903	E2	S2
71.0565362	8.193588918	E2	S2
71.11624266	8.426227241	E2	S2
71.17594912	8.629749588	E2	S2
71.23565558	8.821555433	E2	S2
71.29536204	9.002552628	E2	S2
71.35506849	9.149535399	E2	S2
71.41477495	9.24034379	E2	S2
71.47448141	9.272606091	E2	S2
71.53418787	9.270966839	E2	S2
71.59389432	9.257909288	E2	S2
71.65360078	9.240604306	E2	S2
71.71330724	9.210448054	E2	S2
71.7730137	9.150610997	E2	S2
71.83272016	9.057945857	E2	S2
71.89242661	8.938293164	E2	S2
71.95213307	8.78962545	E2	S2
72.01183953	8.601987616	E2	S2
72.07154599	8.369246299	E2	S2
72.13125245	8.082298635	E2	S2
72.1909589	7.756589498	E2	S2
72.25066536	7.416056255	E2	S2
72.31037182	7.075924319	E2	S2
72.37007828	6.748776091	E2	S2
72.42978474	6.443813158	E2	S2
72.48949119	6.165315509	E2	S2
72.54919765	5.904299246	E2	S2
72.60890411	5.647441688	E2	S2
72.66861057	5.3847766	E2	S2
72.72831703	5.110074239	E2	S2
72.78802348	4.828801903	E2	S2
72.84772994	4.560028826	E2	S2
72.9074364	4.308843866	E2	S2
72.96714286	4.063837456	E2	S2
73.02684932	3.818733261	E2	S2
73.08655577	3.577741216	E2	S2
73.14626223	3.342048256	E2	S2
73.20596869	3.110035703	E2	S2
73.26567515	2.882542116	E2	S2
73.3253816	2.663084607	E2	S2
73.38508806	2.461209717	E2	S2
73.44479452	2.283421334	E2	S2
73.50450098	2.130121965	E2	S2
73.56420744	1.998163764	E2	S2
73.62391389	1.878625936	E2	S2
73.68362035	1.762843138	E2	S2
73.74332681	1.647497695	E2	S2
73.80303327	1.531892908	E2	S2
73.86273973	1.416987086	E2	S2
73.92244618	1.304256748	E2	S2
73.98215264	1.196708475	E2	S2
74.0418591	1.099869225	E2	S2
74.10156556	1.015903221	E2	S2
74.16127202	0.942417502	E2	S2
74.22097847	0.877446493	E2	S2
74.28068493	0.820487344	E2	S2
74.34039139	0.770549492	E2	S2
74.40009785	0.725959421	E2	S2
74.45980431	0.685439902	E2	S2
74.51951076	0.648339732	E2	S2
74.57921722	0.611609729	E2	S2
74.63892368	0.573081493	E2	S2
74.69863014	0.533104212	E2	S2
74.75833659	0.495042009	E2	S2
74.81804305	0.463622945	E2	S2
74.87774951	0.438895189	E2	S2
74.93745597	0.417507577	E2	S2
74.99716243	0.396687311	E2	S2
75.05686888	0.37529026	E2	S2
75.11657534	0.354154122	E2	S2
75.1762818	0.335023056	E2	S2
75.23598826	0.318823146	E2	S2
75.29569472	0.306431396	E2	S2
75.35540117	0.298578911	E2	S2
75.41510763	0.293683516	E2	S2
75.47481409	0.289597527	E2	S2
75.53452055	0.284823807	E2	S2
75.59422701	0.278501301	E2	S2
75.65393346	0.271910578	E2	S2
75.71363992	0.267088726	E2	S2
75.77334638	0.263650897	E2	S2
75.83305284	0.259236326	E2	S2
75.8927593	0.253215626	E2	S2
75.95246575	0.24475246	E2	S2
76.01217221	0.233242599	E2	S2
76.07187867	0.222629089	E2	S2
76.13158513	0.217607237	E2	S2
76.19129159	0.216867251	E2	S2
76.25099804	0.217066992	E2	S2
76.3107045	0.21769703	E2	S2
76.37041096	0.217575432	E2	S2
76.43011742	0.215367477	E2	S2
76.48982387	0.211724999	E2	S2
76.54953033	0.207994749	E2	S2
76.60923679	0.204308617	E2	S2
76.66894325	0.199565062	E2	S2
76.72864971	0.192609457	E2	S2
76.78835616	0.183456985	E2	S2
76.84806262	0.172315104	E2	S2
76.90776908	0.159919627	E2	S2
76.96747554	0.149160002	E2	S2
77.027182	0.142002874	E2	S2
77.08688845	0.139189915	E2	S2
77.14659491	0.141285972	E2	S2
77.20630137	0.146430565	E2	S2
77.26600783	0.153097374	E2	S2
77.32571429	0.161508689	E2	S2
77.38542074	0.171312694	E2	S2
77.4451272	0.181191834	E2	S2
77.50483366	0.189042461	E2	S2
77.56454012	0.191737257	E2	S2
77.62424658	0.187700559	E2	S2
77.68395303	0.179234021	E2	S2
77.74365949	0.169378991	E2	S2
77.80336595	0.16102286	E2	S2
77.86307241	0.155721047	E2	S2
77.92277886	0.152503027	E2	S2
77.98248532	0.149802564	E2	S2
78.04219178	0.14715525	E2	S2
78.10189824	0.145668563	E2	S2
78.1616047	0.145265199	E2	S2
78.22131115	0.145044051	E2	S2
78.28101761	0.145518354	E2	S2
78.34072407	0.147253055	E2	S2
78.40043053	0.149135677	E2	S2
78.46013699	0.150013624	E2	S2
78.51984344	0.149866594	E2	S2
78.5795499	0.149757796	E2	S2
78.63925636	0.150697091	E2	S2
78.69896282	0.151318422	E2	S2
78.75866928	0.15068817	E2	S2
78.81837573	0.14913808	E2	S2
78.87808219	0.146952823	E2	S2
78.93778865	0.145584906	E2	S2
78.99749511	0.146365256	E2	S2
79.05720157	0.147235444	E2	S2
79.11690802	0.145528453	E2	S2
79.17661448	0.14145816	E2	S2
79.23632094	0.137098158	E2	S2
79.2960274	0.134610584	E2	S2
79.35573386	0.134443169	E2	S2
79.41544031	0.136061585	E2	S2
79.47514677	0.139020469	E2	S2
79.53485323	0.142029282	E2	S2
79.59455969	0.143279799	E2	S2
79.65426614	0.142924114	E2	S2
79.7139726	0.142740535	E2	S2
79.77367906	0.144383496	E2	S2
79.83338552	0.147863849	E2	S2
79.89309198	0.151951128	E2	S2
79.95279843	0.156606754	E2	S2
80.01250489	0.161601845	E2	S2
80.07221135	0.166808725	E2	S2
80.13191781	0.172574171	E2	S2
80.19162427	0.178067385	E2	S2
80.25133072	0.181974294	E2	S2
80.31103718	0.183510935	E2	S2
80.37074364	0.181856023	E2	S2
80.4304501	0.176546419	E2	S2
80.49015656	0.168827787	E2	S2
80.54986301	0.16075529	E2	S2
80.60956947	0.153481764	E2	S2
80.66927593	0.147834365	E2	S2
80.72898239	0.14560282	E2	S2
80.78868885	0.147684837	E2	S2
80.8483953	0.151993752	E2	S2
80.90810176	0.156267769	E2	S2
80.96780822	0.16083464	E2	S2
81.02751468	0.16756814	E2	S2
81.08722114	0.176797824	E2	S2
81.14692759	0.185484617	E2	S2
81.20663405	0.190361138	E2	S2
81.26634051	0.189631599	E2	S2
81.32604697	0.183614578	E2	S2
81.38575342	0.175781646	E2	S2
81.44545988	0.169603964	E2	S2
81.50516634	0.166296982	E2	S2
81.5648728	0.165265288	E2	S2
81.62457926	0.166703341	E2	S2
81.68428571	0.17117895	E2	S2
81.74399217	0.176574079	E2	S2
81.80369863	0.180611207	E2	S2
81.86340509	0.182460828	E2	S2
81.92311155	0.182721347	E2	S2
81.982818	0.182710057	E2	S2
82.04252446	0.182454876	E2	S2
82.10223092	0.180986788	E2	S2
82.16193738	0.178441637	E2	S2
82.22164384	0.175716502	E2	S2
82.28135029	0.173641103	E2	S2
82.34105675	0.173085708	E2	S2
82.40076321	0.174115229	E2	S2
82.46046967	0.176089452	E2	S2
82.52017613	0.178291706	E2	S2
82.57988258	0.180915865	E2	S2
82.63958904	0.183458009	E2	S2
82.6992955	0.184643037	E2	S2
82.75900196	0.18356038	E2	S2
82.81870841	0.180353644	E2	S2
82.87841487	0.175351433	E2	S2
82.93812133	0.168596776	E2	S2
82.99782779	0.161827992	E2	S2
83.05753425	0.157577542	E2	S2
83.1172407	0.156285241	E2	S2
83.17694716	0.156537209	E2	S2
83.23665362	0.157694097	E2	S2
83.29636008	0.159927328	E2	S2
83.35606654	0.163363859	E2	S2
83.41577299	0.16774687	E2	S2
83.47547945	0.172688768	E2	S2
83.53518591	0.177865711	E2	S2
83.59489237	0.182323689	E2	S2
83.65459883	0.184543337	E2	S2
83.71430528	0.184058921	E2	S2
83.77401174	0.182310924	E2	S2
83.8337182	0.180597537	E2	S2
83.89342466	0.177877001	E2	S2
83.95313112	0.173139903	E2	S2
84.01283757	0.167202007	E2	S2
84.07254403	0.162026546	E2	S2
84.13225049	0.158808364	E2	S2
84.19195695	0.156523711	E2	S2
84.25166341	0.15504754	E2	S2
84.31136986	0.155651699	E2	S2
84.37107632	0.158363128	E2	S2
84.43078278	0.161576208	E2	S2
84.49048924	0.164439116	E2	S2
84.55019569	0.168613673	E2	S2
84.60990215	0.17497707	E2	S2
84.66960861	0.180382303	E2	S2
84.72931507	0.180623895	E2	S2
84.78902153	0.175235999	E2	S2
84.84872798	0.166668967	E2	S2
84.90843444	0.158106157	E2	S2
84.9681409	0.15009922	E2	S2
85.02784736	0.141671863	E2	S2
85.08755382	0.134275739	E2	S2
85.14726027	0.130158733	E2	S2
85.20696673	0.130621331	E2	S2
85.26667319	0.135675907	E2	S2
85.32637965	0.143558434	E2	S2
85.38608611	0.151746576	E2	S2
85.44579256	0.159054339	E2	S2
85.50549902	0.163557548	E2	S2
85.56520548	0.163606103	E2	S2
85.62491194	0.160359967	E2	S2
85.6846184	0.155647336	E2	S2
85.74432485	0.150814408	E2	S2
85.80403131	0.146713209	E2	S2
85.86373777	0.143631261	E2	S2
85.92344423	0.140660299	E2	S2
85.98315068	0.13609538	E2	S2
86.04285714	0.130227069	E2	S2
86.1025636	0.125334506	E2	S2
86.16227006	0.122411671	E2	S2
86.22197652	0.12156732	E2	S2
86.28168297	0.122641695	E2	S2
86.34138943	0.12462269	E2	S2
86.40109589	0.127504688	E2	S2
86.46080235	0.13213086	E2	S2
86.52050881	0.138408854	E2	S2
86.58021526	0.144646747	E2	S2
86.63992172	0.1488457	E2	S2
86.69962818	0.149985638	E2	S2
86.75933464	0.147542758	E2	S2
86.8190411	0.141255942	E2	S2
86.87874755	0.132899075	E2	S2
86.93845401	0.126089959	E2	S2
86.99816047	0.122971026	E2	S2
87.05786693	0.122614078	E2	S2
87.11757339	0.12244912	E2	S2
87.17727984	0.121753627	E2	S2
87.2369863	0.122623322	E2	S2
87.29669276	0.126891194	E2	S2
87.35639922	0.133205449	E2	S2
87.41610568	0.13800352	E2	S2
87.47581213	0.139246946	E2	S2
87.53551859	0.138111676	E2	S2
87.59522505	0.136173851	E2	S2
87.65493151	0.133094332	E2	S2
87.71463796	0.128451484	E2	S2
87.77434442	0.123024019	E2	S2
87.83405088	0.118792043	E2	S2
87.89375734	0.11709532	E2	S2
87.9534638	0.117444604	E2	S2
88.01317025	0.118792565	E2	S2
88.07287671	0.120092094	E2	S2
88.13258317	0.121175706	E2	S2
88.19228963	0.122714435	E2	S2
88.25199609	0.125004871	E2	S2
88.31170254	0.12718731	E2	S2
88.371409	0.127970532	E2	S2
88.43111546	0.127707989	E2	S2
88.49082192	0.127665165	E2	S2
88.55052838	0.127659442	E2	S2
88.61023483	0.127085246	E2	S2
88.66994129	0.126099872	E2	S2
88.72964775	0.124558402	E2	S2
88.78935421	0.122092872	E2	S2
88.84906067	0.119624373	E2	S2
88.90876712	0.117627626	E2	S2
88.96847358	0.115204887	E2	S2
89.02818004	0.112806948	E2	S2
89.0878865	0.111674011	E2	S2
89.14759295	0.111832483	E2	S2
89.20729941	0.113136603	E2	S2
89.26700587	0.115539575	E2	S2
89.32671233	0.117489799	E2	S2
89.38641879	0.117767187	E2	S2
89.44612524	0.116952924	E2	S2
89.5058317	0.11554079	E2	S2
89.56553816	0.113816787	E2	S2
89.62524462	0.112383975	E2	S2
89.68495108	0.111046986	E2	S2
89.74465753	0.109217199	E2	S2
89.80436399	0.107395509	E2	S2
89.86407045	0.106422613	E2	S2
89.92377691	0.106617089	E2	S2
89.98348337	0.107594912	E2	S2
90.04318982	0.10934195	E2	S2
90.10289628	0.112799313	E2	S2
90.16260274	0.117733063	E2	S2
90.2223092	0.121674292	E2	S2
90.28201566	0.1218092	E2	S2
90.34172211	0.11836669	E2	S2
90.40142857	0.114672438	E2	S2
90.46113503	0.112680006	E2	S2
90.52084149	0.112088307	E2	S2
90.58054795	0.112505029	E2	S2
90.6402544	0.112873543	E2	S2
90.69996086	0.111528604	E2	S2
90.75966732	0.107710899	E2	S2
90.81937378	0.102868119	E2	S2
90.87908023	0.099368319	E2	S2
90.93878669	0.097495756	E2	S2
90.99849315	0.096577813	E2	S2
91.05819961	0.095944028	E2	S2
91.11790607	0.094839178	E2	S2
91.17761252	0.094006535	E2	S2
91.23731898	0.094533526	E2	S2
91.29702544	0.096121948	E2	S2
91.3567319	0.097936927	E2	S2
91.41643836	0.099488439	E2	S2
91.47614481	0.100656844	E2	S2
91.53585127	0.100849422	E2	S2
91.59555773	0.099288323	E2	S2
91.65526419	0.096694421	E2	S2
91.71497065	0.093997979	E2	S2
91.7746771	0.091071276	E2	S2
91.83438356	0.088204788	E2	S2
91.89409002	0.087287283	E2	S2
91.95379648	0.088532704	E2	S2
92.01350294	0.090129667	E2	S2
92.07320939	0.091559793	E2	S2
92.13291585	0.093184913	E2	S2
92.19262231	0.094963284	E2	S2
92.25232877	0.096560318	E2	S2
92.31203523	0.09781777	E2	S2
92.37174168	0.098498938	E2	S2
92.43144814	0.098510333	E2	S2
92.4911546	0.097966798	E2	S2
92.55086106	0.096610457	E2	S2
92.61056751	0.094233579	E2	S2
92.67027397	0.091645799	E2	S2
92.72998043	0.089414939	E2	S2
92.78968689	0.087888136	E2	S2
92.84939335	0.087377316	E2	S2
92.9090998	0.087113102	E2	S2
92.96880626	0.0856258	E2	S2
93.02851272	0.082517096	E2	S2
93.08821918	0.079553506	E2	S2
93.14792564	0.07802139	E2	S2
93.20763209	0.077295346	E2	S2
93.26733855	0.076601002	E2	S2
93.32704501	0.076243414	E2	S2
93.38675147	0.076636336	E2	S2
93.44645793	0.077025438	E2	S2
93.50616438	0.076782953	E2	S2
93.56587084	0.076820573	E2	S2
93.6255773	0.078106827	E2	S2
93.68528376	0.080598899	E2	S2
93.74499022	0.083745937	E2	S2
93.80469667	0.085432159	E2	S2
93.86440313	0.083534384	E2	S2
93.92410959	0.079110262	E2	S2
93.98381605	0.074530375	E2	S2
94.0435225	0.070825164	E2	S2
94.10322896	0.068616691	E2	S2
94.16293542	0.068344534	E2	S2
94.22264188	0.069562359	E2	S2
94.28234834	0.071825404	E2	S2
94.34205479	0.075253307	E2	S2
94.40176125	0.07980894	E2	S2
94.46146771	0.083994357	E2	S2
94.52117417	0.085793277	E2	S2
94.58088063	0.085193594	E2	S2
94.64058708	0.083732455	E2	S2
94.70029354	0.081712793	E2	S2
94.76	0.081712793	E2	S2
64.25	-0.059962497	E3	S2
64.30970646	-0.059962497	E3	S2
64.36941292	-0.000844915	E3	S2
64.42911937	0.058817438	E3	S2
64.48882583	0.105864435	E3	S2
64.54853229	0.148650127	E3	S2
64.60823875	0.197948977	E3	S2
64.66794521	0.238480376	E3	S2
64.72765166	0.266627517	E3	S2
64.78735812	0.306583878	E3	S2
64.84706458	0.368659677	E3	S2
64.90677104	0.440673678	E3	S2
64.9664775	0.514389882	E3	S2
65.02618395	0.584616358	E3	S2
65.08589041	0.645822284	E3	S2
65.14559687	0.693732921	E3	S2
65.20530333	0.726528326	E3	S2
65.26500978	0.743642408	E3	S2
65.32471624	0.747292036	E3	S2
65.3844227	0.743465014	E3	S2
65.44412916	0.739769791	E3	S2
65.50383562	0.73776432	E3	S2
65.56354207	0.734400635	E3	S2
65.62324853	0.729097477	E3	S2
65.68295499	0.721188528	E3	S2
65.74266145	0.71152929	E3	S2
65.80236791	0.705753404	E3	S2
65.86207436	0.704751297	E3	S2
65.92178082	0.702770213	E3	S2
65.98148728	0.696997566	E3	S2
66.04119374	0.692937564	E3	S2
66.1009002	0.700244262	E3	S2
66.16060665	0.720096888	E3	S2
66.22031311	0.745908061	E3	S2
66.28001957	0.77382072	E3	S2
66.33972603	0.802463048	E3	S2
66.39943249	0.824198256	E3	S2
66.45913894	0.829796183	E3	S2
66.5188454	0.82165536	E3	S2
66.57855186	0.810813352	E3	S2
66.63825832	0.808782488	E3	S2
66.69796477	0.822171382	E3	S2
66.75767123	0.847077615	E3	S2
66.81737769	0.876663026	E3	S2
66.87708415	0.908372472	E3	S2
66.93679061	0.942153821	E3	S2
66.99649706	0.976267578	E3	S2
67.05620352	1.006149117	E3	S2
67.11590998	1.029809214	E3	S2
67.17561644	1.051642487	E3	S2
67.2353229	1.077340882	E3	S2
67.29502935	1.106811855	E3	S2
67.35473581	1.134192029	E3	S2
67.41444227	1.15454889	E3	S2
67.47414873	1.166991291	E3	S2
67.53385519	1.171628897	E3	S2
67.59356164	1.169917661	E3	S2
67.6532681	1.167697043	E3	S2
67.71297456	1.170328421	E3	S2
67.77268102	1.181455956	E3	S2
67.83238748	1.204910532	E3	S2
67.89209393	1.241988428	E3	S2
67.95180039	1.29325632	E3	S2
68.01150685	1.35772618	E3	S2
68.07121331	1.431147852	E3	S2
68.13091977	1.504532	E3	S2
68.19062622	1.569520703	E3	S2
68.25033268	1.62470081	E3	S2
68.31003914	1.672994817	E3	S2
68.3697456	1.718520692	E3	S2
68.42945205	1.76598229	E3	S2
68.48915851	1.81912641	E3	S2
68.54886497	1.884021106	E3	S2
68.60857143	1.961440616	E3	S2
68.66827789	2.044226771	E3	S2
68.72798434	2.126216696	E3	S2
68.7876908	2.206645037	E3	S2
68.84739726	2.285981821	E3	S2
68.90710372	2.360807731	E3	S2
68.96681018	2.431301006	E3	S2
69.02651663	2.505060869	E3	S2
69.08622309	2.589477757	E3	S2
69.14592955	2.6855843	E3	S2
69.20563601	2.787473417	E3	S2
69.26534247	2.886636736	E3	S2
69.32504892	2.986909608	E3	S2
69.38475538	3.095683152	E3	S2
69.44446184	3.20906955	E3	S2
69.5041683	3.32628595	E3	S2
69.56387476	3.45738576	E3	S2
69.62358121	3.601542671	E3	S2
69.68328767	3.747267355	E3	S2
69.74299413	3.889618382	E3	S2
69.80270059	4.023400002	E3	S2
69.86240705	4.153817214	E3	S2
69.9221135	4.289511799	E3	S2
69.98181996	4.428857032	E3	S2
70.04152642	4.571805704	E3	S2
70.10123288	4.720533664	E3	S2
70.16093933	4.873341088	E3	S2
70.22064579	5.029069094	E3	S2
70.28035225	5.189166067	E3	S2
70.34005871	5.361254691	E3	S2
70.39976517	5.551628962	E3	S2
70.45947162	5.755416202	E3	S2
70.51917808	5.971752346	E3	S2
70.57888454	6.201394156	E3	S2
70.638591	6.437655168	E3	S2
70.69829746	6.678409092	E3	S2
70.75800391	6.92080327	E3	S2
70.81771037	7.161650106	E3	S2
70.87741683	7.401677164	E3	S2
70.93712329	7.645736836	E3	S2
70.99682975	7.901670301	E3	S2
71.0565362	8.156793511	E3	S2
71.11624266	8.380508369	E3	S2
71.17594912	8.56738209	E3	S2
71.23565558	8.742688918	E3	S2
71.29536204	8.91397518	E3	S2
71.35506849	9.057072045	E3	S2
71.41477495	9.143074162	E3	S2
71.47448141	9.16514736	E3	S2
71.53418787	9.149874143	E3	S2
71.59389432	9.122718037	E3	S2
71.65360078	9.092797423	E3	S2
71.71330724	9.054404725	E3	S2
71.7730137	8.991241003	E3	S2
71.83272016	8.898908572	E3	S2
71.89242661	8.785561244	E3	S2
71.95213307	8.652730113	E3	S2
72.01183953	8.489061184	E3	S2
72.07154599	8.281147833	E3	S2
72.13125245	8.01423484	E3	S2
72.1909589	7.700493335	E3	S2
72.25066536	7.36397055	E3	S2
72.31037182	7.021906302	E3	S2
72.37007828	6.686844915	E3	S2
72.42978474	6.368109191	E3	S2
72.48949119	6.072299562	E3	S2
72.54919765	5.793018754	E3	S2
72.60890411	5.520178375	E3	S2
72.66861057	5.248650239	E3	S2
72.72831703	4.973372914	E3	S2
72.78802348	4.697176019	E3	S2
72.84772994	4.435622788	E3	S2
72.9074364	4.189510435	E3	S2
72.96714286	3.946971394	E3	S2
73.02684932	3.704569993	E3	S2
73.08655577	3.466982278	E3	S2
73.14626223	3.236994924	E3	S2
73.20596869	3.015156771	E3	S2
73.26567515	2.802322785	E3	S2
73.3253816	2.598538242	E3	S2
73.38508806	2.407942117	E3	S2
73.44479452	2.236316486	E3	S2
73.50450098	2.085508813	E3	S2
73.56420744	1.952622917	E3	S2
73.62391389	1.831134157	E3	S2
73.68362035	1.717305066	E3	S2
73.74332681	1.608972798	E3	S2
73.80303327	1.500832024	E3	S2
73.86273973	1.390163203	E3	S2
73.92244618	1.27838522	E3	S2
73.98215264	1.169334672	E3	S2
74.0418591	1.068238509	E3	S2
74.10156556	0.976580409	E3	S2
74.16127202	0.893642347	E3	S2
74.22097847	0.820352104	E3	S2
74.28068493	0.75869788	E3	S2
74.34039139	0.709006885	E3	S2
74.40009785	0.669304735	E3	S2
74.45980431	0.63713088	E3	S2
74.51951076	0.60907413	E3	S2
74.57921722	0.580510416	E3	S2
74.63892368	0.549597764	E3	S2
74.69863014	0.516096492	E3	S2
74.75833659	0.482417854	E3	S2
74.81804305	0.452361556	E3	S2
74.87774951	0.424535137	E3	S2
74.93745597	0.397674721	E3	S2
74.99716243	0.373581012	E3	S2
75.05686888	0.3524627	E3	S2
75.11657534	0.334044562	E3	S2
75.1762818	0.319439579	E3	S2
75.23598826	0.309275932	E3	S2
75.29569472	0.301674033	E3	S2
75.35540117	0.294058463	E3	S2
75.41510763	0.286326847	E3	S2
75.47481409	0.278785547	E3	S2
75.53452055	0.270932217	E3	S2
75.59422701	0.262666275	E3	S2
75.65393346	0.254639851	E3	S2
75.71363992	0.247721474	E3	S2
75.77334638	0.241211894	E3	S2
75.83305284	0.234014055	E3	S2
75.8927593	0.226955499	E3	S2
75.95246575	0.220592026	E3	S2
76.01217221	0.213680185	E3	S2
76.07187867	0.205107563	E3	S2
76.13158513	0.195781677	E3	S2
76.19129159	0.187983273	E3	S2
76.25099804	0.183075306	E3	S2
76.3107045	0.18173198	E3	S2
76.37041096	0.183601109	E3	S2
76.43011742	0.186001272	E3	S2
76.48982387	0.186671209	E3	S2
76.54953033	0.184005961	E3	S2
76.60923679	0.177054	E3	S2
76.66894325	0.167356478	E3	S2
76.72864971	0.15761686	E3	S2
76.78835616	0.150168074	E3	S2
76.84806262	0.145580281	E3	S2
76.90776908	0.14382623	E3	S2
76.96747554	0.144414388	E3	S2
77.027182	0.145861655	E3	S2
77.08688845	0.147528051	E3	S2
77.14659491	0.148886679	E3	S2
77.20630137	0.149362539	E3	S2
77.26600783	0.149927401	E3	S2
77.32571429	0.151295617	E3	S2
77.38542074	0.153063239	E3	S2
77.4451272	0.154911458	E3	S2
77.50483366	0.156873932	E3	S2
77.56454012	0.158036177	E3	S2
77.62424658	0.156883964	E3	S2
77.68395303	0.153045612	E3	S2
77.74365949	0.147888838	E3	S2
77.80336595	0.143433056	E3	S2
77.86307241	0.14078451	E3	S2
77.92277886	0.140428663	E3	S2
77.98248532	0.142243004	E3	S2
78.04219178	0.144649055	E3	S2
78.10189824	0.146202507	E3	S2
78.1616047	0.145978392	E3	S2
78.22131115	0.142787307	E3	S2
78.28101761	0.137491077	E3	S2
78.34072407	0.131841114	E3	S2
78.40043053	0.127137779	E3	S2
78.46013699	0.125037149	E3	S2
78.51984344	0.126601769	E3	S2
78.5795499	0.130974928	E3	S2
78.63925636	0.136413779	E3	S2
78.69896282	0.14201889	E3	S2
78.75866928	0.147309797	E3	S2
78.81837573	0.150026804	E3	S2
78.87808219	0.147440162	E3	S2
78.93778865	0.140481389	E3	S2
78.99749511	0.132674491	E3	S2
79.05720157	0.127025672	E3	S2
79.11690802	0.125168411	E3	S2
79.17661448	0.127001543	E3	S2
79.23632094	0.130774375	E3	S2
79.2960274	0.134735672	E3	S2
79.35573386	0.138298458	E3	S2
79.41544031	0.140944871	E3	S2
79.47514677	0.142638352	E3	S2
79.53485323	0.144324253	E3	S2
79.59455969	0.14687821	E3	S2
79.65426614	0.150211083	E3	S2
79.7139726	0.152761246	E3	S2
79.77367906	0.153213456	E3	S2
79.83338552	0.151387084	E3	S2
79.89309198	0.14749229	E3	S2
79.95279843	0.142415305	E3	S2
80.01250489	0.138551637	E3	S2
80.07221135	0.138501523	E3	S2
80.13191781	0.142164374	E3	S2
80.19162427	0.146770923	E3	S2
80.25133072	0.150367269	E3	S2
80.31103718	0.152601134	E3	S2
80.37074364	0.152910435	E3	S2
80.4304501	0.152238849	E3	S2
80.49015656	0.152288694	E3	S2
80.54986301	0.152571913	E3	S2
80.60956947	0.151871697	E3	S2
80.66927593	0.149681946	E3	S2
80.72898239	0.146452536	E3	S2
80.78868885	0.143520026	E3	S2
80.8483953	0.141273975	E3	S2
80.90810176	0.139948413	E3	S2
