temperature	df/dt	Sample	genotype
82.7111546	0.267148718	A1	S9
82.77080235	0.264584308	A1	S9
82.8304501	0.262607159	A1	S9
82.89009785	0.261509383	A1	S9
82.9497456	0.260364053	A1	S9
83.00939335	0.257867135	A1	S9
83.0690411	0.253323174	A1	S9
83.12868885	0.248385705	A1	S9
83.18833659	0.244781718	A1	S9
83.24798434	0.243001788	A1	S9
83.30763209	0.243494526	A1	S9
83.36727984	0.245048229	A1	S9
83.42692759	0.245970074	A1	S9
83.48657534	0.245959457	A1	S9
83.54622309	0.246114938	A1	S9
83.60587084	0.246724606	A1	S9
83.66551859	0.247497798	A1	S9
83.72516634	0.248740345	A1	S9
83.78481409	0.249617192	A1	S9
83.84446184	0.248862263	A1	S9
83.90410959	0.246855569	A1	S9
83.96375734	0.244682882	A1	S9
84.02340509	0.24191934	A1	S9
84.08305284	0.237841669	A1	S9
84.14270059	0.232375004	A1	S9
84.20234834	0.22730975	A1	S9
84.26199609	0.225826779	A1	S9
84.32164384	0.228786928	A1	S9
84.38129159	0.233997459	A1	S9
84.44093933	0.237838767	A1	S9
84.50058708	0.237861965	A1	S9
84.56023483	0.235246915	A1	S9
84.61988258	0.232930777	A1	S9
84.67953033	0.231983433	A1	S9
84.73917808	0.231121707	A1	S9
84.79882583	0.229587092	A1	S9
84.85847358	0.228183863	A1	S9
84.91812133	0.226989559	A1	S9
84.97776908	0.225029441	A1	S9
85.03741683	0.221846343	A1	S9
85.09706458	0.217367885	A1	S9
85.15671233	0.212251863	A1	S9
85.21636008	0.208209488	A1	S9
85.27600783	0.206294411	A1	S9
85.33565558	0.205826615	A1	S9
85.39530333	0.205813471	A1	S9
85.45495108	0.206067536	A1	S9
85.51459883	0.206576837	A1	S9
85.57424658	0.2072971	A1	S9
85.63389432	0.208031971	A1	S9
85.69354207	0.207866881	A1	S9
85.75318982	0.205555546	A1	S9
85.81283757	0.201349887	A1	S9
85.87248532	0.196576152	A1	S9
85.93213307	0.191274403	A1	S9
85.99178082	0.185434234	A1	S9
86.05142857	0.180611224	A1	S9
86.11107632	0.17798583	A1	S9
86.17072407	0.177228206	A1	S9
86.23037182	0.177807076	A1	S9
86.29001957	0.179810767	A1	S9
86.34966732	0.182051769	A1	S9
86.40931507	0.183034525	A1	S9
86.46896282	0.18262575	A1	S9
86.52861057	0.180729498	A1	S9
86.58825832	0.177968258	A1	S9
86.64790607	0.175712011	A1	S9
86.70755382	0.174144319	A1	S9
86.76720157	0.171966369	A1	S9
86.82684932	0.168724993	A1	S9
86.88649706	0.165115991	A1	S9
86.94614481	0.162297173	A1	S9
87.00579256	0.160881071	A1	S9
87.06544031	0.160038785	A1	S9
87.12508806	0.15858887	A1	S9
87.18473581	0.156824638	A1	S9
87.24438356	0.156574234	A1	S9
87.30403131	0.158120515	A1	S9
87.36367906	0.159915163	A1	S9
87.42332681	0.160894787	A1	S9
87.48297456	0.160588564	A1	S9
87.54262231	0.158691335	A1	S9
87.60227006	0.155890998	A1	S9
87.66191781	0.153070892	A1	S9
87.72156556	0.150539191	A1	S9
87.78121331	0.147685568	A1	S9
87.84086106	0.143331968	A1	S9
87.90050881	0.138346897	A1	S9
87.96015656	0.135091211	A1	S9
88.01980431	0.134435846	A1	S9
88.07945205	0.136127362	A1	S9
88.1390998	0.139738609	A1	S9
88.19874755	0.143701639	A1	S9
88.2583953	0.146158748	A1	S9
88.31804305	0.146513794	A1	S9
88.3776908	0.144667726	A1	S9
88.43733855	0.141879379	A1	S9
88.4969863	0.14011513	A1	S9
88.55663405	0.1391266	A1	S9
88.6162818	0.137356329	A1	S9
88.67592955	0.134043255	A1	S9
88.7355773	0.129506856	A1	S9
88.79522505	0.124715807	A1	S9
88.8548728	0.120947465	A1	S9
88.91452055	0.118629912	A1	S9
88.9741683	0.117611684	A1	S9
89.03381605	0.117697205	A1	S9
89.0934638	0.118738555	A1	S9
89.15311155	0.121157361	A1	S9
89.2127593	0.124632455	A1	S9
89.27240705	0.127593274	A1	S9
89.33205479	0.128946347	A1	S9
89.39170254	0.128752695	A1	S9
89.45135029	0.127679701	A1	S9
89.51099804	0.126438798	A1	S9
89.57064579	0.124412468	A1	S9
89.63029354	0.120707099	A1	S9
89.68994129	0.115853185	A1	S9
89.74958904	0.111953878	A1	S9
89.80923679	0.110861481	A1	S9
89.86888454	0.112090148	A1	S9
89.92853229	0.114776568	A1	S9
89.98818004	0.117902308	A1	S9
90.04782779	0.119765505	A1	S9
90.10747554	0.11928322	A1	S9
90.16712329	0.115859356	A1	S9
90.22677104	0.109414142	A1	S9
90.28641879	0.101149342	A1	S9
90.34606654	0.093490639	A1	S9
90.40571429	0.088497085	A1	S9
90.46536204	0.087022417	A1	S9
90.52500978	0.088821733	A1	S9
90.58465753	0.092636308	A1	S9
90.64430528	0.096583167	A1	S9
90.70395303	0.099257478	A1	S9
90.76360078	0.100422289	A1	S9
90.82324853	0.100405359	A1	S9
90.88289628	0.100069419	A1	S9
90.94254403	0.099980621	A1	S9
91.00219178	0.100289674	A1	S9
91.06183953	0.100851763	A1	S9
91.12148728	0.101085819	A1	S9
91.18113503	0.100900534	A1	S9
91.24078278	0.100104461	A1	S9
91.30043053	0.098338182	A1	S9
91.36007828	0.096009548	A1	S9
91.41972603	0.094372471	A1	S9
91.47937378	0.093753329	A1	S9
91.53902153	0.093196688	A1	S9
91.59866928	0.091882387	A1	S9
91.65831703	0.089480152	A1	S9
91.71796477	0.08628197	A1	S9
91.77761252	0.083399602	A1	S9
91.83726027	0.081953734	A1	S9
91.89690802	0.081415112	A1	S9
91.95655577	0.08101129	A1	S9
92.01620352	0.081063178	A1	S9
92.07585127	0.082388944	A1	S9
92.13549902	0.085424656	A1	S9
92.19514677	0.089090071	A1	S9
92.25479452	0.091854847	A1	S9
92.31444227	0.092705484	A1	S9
92.37409002	0.091196492	A1	S9
92.43373777	0.088329427	A1	S9
92.49338552	0.084906443	A1	S9
92.55303327	0.080336618	A1	S9
92.61268102	0.074876909	A1	S9
92.67232877	0.070174888	A1	S9
92.73197652	0.067077761	A1	S9
92.79162427	0.065011063	A1	S9
92.85127202	0.063156041	A1	S9
92.91091977	0.061337685	A1	S9
92.97056751	0.060903069	A1	S9
93.03021526	0.063167009	A1	S9
93.08986301	0.067045586	A1	S9
93.14951076	0.070925562	A1	S9
93.20915851	0.073973399	A1	S9
93.26880626	0.07561212	A1	S9
93.32845401	0.076626534	A1	S9
93.38810176	0.077525817	A1	S9
93.44774951	0.077608607	A1	S9
93.50739726	0.077139667	A1	S9
93.56704501	0.07693959	A1	S9
93.62669276	0.076417158	A1	S9
93.68634051	0.075177389	A1	S9
93.74598826	0.073493978	A1	S9
93.80563601	0.070870484	A1	S9
93.86528376	0.067822524	A1	S9
93.92493151	0.065331293	A1	S9
93.98457926	0.063253324	A1	S9
94.04422701	0.061878322	A1	S9
94.10387476	0.061578271	A1	S9
94.1635225	0.061806356	A1	S9
94.22317025	0.061978566	A1	S9
94.282818	0.0617975	A1	S9
94.34246575	0.061458987	A1	S9
94.4021135	0.061196422	A1	S9
94.46176125	0.060792222	A1	S9
94.521409	0.060434345	A1	S9
94.58105675	0.060256691	A1	S9
94.6407045	0.060496937	A1	S9
94.70035225	0.061550788	A1	S9
94.76	0.061550788	A1	S9
64.28	-0.086570108	B1	S9
64.33964775	-0.086570108	B1	S9
64.3992955	-0.062446841	B1	S9
64.45894325	-0.049725341	B1	S9
64.518591	-0.023199934	B1	S9
64.57823875	0.036696875	B1	S9
64.6378865	0.117145735	B1	S9
64.69753425	0.203790305	B1	S9
64.757182	0.288911146	B1	S9
64.81682975	0.364439432	B1	S9
64.8764775	0.42632953	B1	S9
64.93612524	0.472333369	B1	S9
64.99577299	0.501521316	B1	S9
65.05542074	0.521806998	B1	S9
65.11506849	0.542921511	B1	S9
65.17471624	0.567610115	B1	S9
65.23436399	0.590924149	B1	S9
65.29401174	0.603724807	B1	S9
65.35365949	0.600837353	B1	S9
65.41330724	0.581693841	B1	S9
65.47295499	0.549538784	B1	S9
65.53260274	0.511878894	B1	S9
65.59225049	0.472701483	B1	S9
65.65189824	0.434753026	B1	S9
65.71154599	0.406598776	B1	S9
65.77119374	0.39038569	B1	S9
65.83084149	0.380012335	B1	S9
65.89048924	0.372814901	B1	S9
65.95013699	0.370345197	B1	S9
66.00978474	0.375120724	B1	S9
66.06943249	0.387780218	B1	S9
66.12908023	0.407436332	B1	S9
66.18872798	0.430545317	B1	S9
66.24837573	0.448116964	B1	S9
66.30802348	0.450674825	B1	S9
66.36767123	0.441478372	B1	S9
66.42731898	0.432170252	B1	S9
66.48696673	0.42486613	B1	S9
66.54661448	0.418528455	B1	S9
66.60626223	0.415863908	B1	S9
66.66590998	0.417746197	B1	S9
66.72555773	0.426158102	B1	S9
66.78520548	0.443981854	B1	S9
66.84485323	0.470980822	B1	S9
66.90450098	0.503089163	B1	S9
66.96414873	0.536235731	B1	S9
67.02379648	0.568772211	B1	S9
67.08344423	0.597972682	B1	S9
67.14309198	0.621294622	B1	S9
67.20273973	0.636089391	B1	S9
67.26238748	0.637112791	B1	S9
67.32203523	0.625522133	B1	S9
67.38168297	0.607396127	B1	S9
67.44133072	0.590794695	B1	S9
67.50097847	0.5858997	B1	S9
67.56062622	0.592542254	B1	S9
67.62027397	0.602397277	B1	S9
67.67992172	0.608773806	B1	S9
67.73956947	0.60781158	B1	S9
67.79921722	0.603785774	B1	S9
67.85886497	0.607633938	B1	S9
67.91851272	0.626320872	B1	S9
67.97816047	0.654628068	B1	S9
68.03780822	0.679873489	B1	S9
68.09745597	0.698677483	B1	S9
68.15710372	0.715997798	B1	S9
68.21675147	0.732860645	B1	S9
68.27639922	0.747750435	B1	S9
68.33604697	0.760176615	B1	S9
68.39569472	0.768353255	B1	S9
68.45534247	0.774578369	B1	S9
68.51499022	0.786172642	B1	S9
68.57463796	0.808973722	B1	S9
68.63428571	0.840945657	B1	S9
68.69393346	0.87299106	B1	S9
68.75358121	0.902423306	B1	S9
68.81322896	0.930837955	B1	S9
68.87287671	0.957001945	B1	S9
68.93252446	0.985123269	B1	S9
68.99217221	1.023470914	B1	S9
69.05181996	1.069850451	B1	S9
69.11146771	1.11525086	B1	S9
69.17111546	1.153013446	B1	S9
69.23076321	1.185157926	B1	S9
69.29041096	1.219056332	B1	S9
69.35005871	1.251788912	B1	S9
69.40970646	1.279125626	B1	S9
69.46935421	1.305592705	B1	S9
69.52900196	1.344073506	B1	S9
69.58864971	1.408970288	B1	S9
69.64829746	1.50106963	B1	S9
69.70794521	1.61061335	B1	S9
69.76759295	1.725079791	B1	S9
69.8272407	1.832796626	B1	S9
69.88688845	1.931333867	B1	S9
69.9465362	2.025248353	B1	S9
70.00618395	2.11281709	B1	S9
70.0658317	2.192282835	B1	S9
70.12547945	2.268626458	B1	S9
70.1851272	2.345745687	B1	S9
70.24477495	2.427617275	B1	S9
70.3044227	2.51884602	B1	S9
70.36407045	2.620318134	B1	S9
70.4237182	2.729693575	B1	S9
70.48336595	2.848671462	B1	S9
70.5430137	2.97744478	B1	S9
70.60266145	3.107242666	B1	S9
70.6623092	3.240239675	B1	S9
70.72195695	3.392327059	B1	S9
70.7816047	3.56503497	B1	S9
70.84125245	3.739860811	B1	S9
70.9009002	3.908338595	B1	S9
70.96054795	4.080637981	B1	S9
71.02019569	4.263807662	B1	S9
71.07984344	4.454469431	B1	S9
71.13949119	4.648701717	B1	S9
71.19913894	4.843259986	B1	S9
71.25878669	5.036161119	B1	S9
71.31843444	5.217019686	B1	S9
71.37808219	5.375582483	B1	S9
71.43772994	5.529400226	B1	S9
71.49737769	5.708645413	B1	S9
71.55702544	5.929627151	B1	S9
71.61667319	6.199110173	B1	S9
71.67632094	6.510205317	B1	S9
71.73596869	6.847020945	B1	S9
71.79561644	7.198715323	B1	S9
71.85526419	7.561357144	B1	S9
71.91491194	7.938948648	B1	S9
71.97455969	8.340878731	B1	S9
72.03420744	8.774412787	B1	S9
72.09385519	9.229689115	B1	S9
72.15350294	9.696325858	B1	S9
72.21315068	10.15856497	B1	S9
72.27279843	10.60059659	B1	S9
72.33244618	11.03730341	B1	S9
72.39209393	11.4784737	B1	S9
72.45174168	11.91206714	B1	S9
72.51138943	12.33921887	B1	S9
72.57103718	12.77801052	B1	S9
72.63068493	13.24792065	B1	S9
72.69033268	13.72972761	B1	S9
72.74998043	14.17653876	B1	S9
72.80962818	14.55010485	B1	S9
72.86927593	14.83144622	B1	S9
72.92892368	15.03138497	B1	S9
72.98857143	15.14871451	B1	S9
73.04821918	15.15558033	B1	S9
73.10786693	15.04535551	B1	S9
73.16751468	14.85562605	B1	S9
73.22716243	14.63596917	B1	S9
73.28681018	14.40245041	B1	S9
73.34645793	14.16342115	B1	S9
73.40610568	13.92409613	B1	S9
73.46575342	13.68063468	B1	S9
73.52540117	13.4126399	B1	S9
73.58504892	13.08038335	B1	S9
73.64469667	12.66180055	B1	S9
73.70434442	12.16879944	B1	S9
73.76399217	11.62490256	B1	S9
73.82363992	11.03232174	B1	S9
73.88328767	10.38574701	B1	S9
73.94293542	9.69316502	B1	S9
74.00258317	8.97087316	B1	S9
74.06223092	8.249768015	B1	S9
74.12187867	7.569705822	B1	S9
74.18152642	6.950270128	B1	S9
74.24117417	6.394586071	B1	S9
74.30082192	5.886844478	B1	S9
74.36046967	5.399503844	B1	S9
74.42011742	4.926504399	B1	S9
74.47976517	4.481986863	B1	S9
74.53941292	4.066411088	B1	S9
74.59906067	3.670339023	B1	S9
74.65870841	3.291475535	B1	S9
74.71835616	2.934902433	B1	S9
74.77800391	2.605577998	B1	S9
74.83765166	2.306471318	B1	S9
74.89729941	2.038694109	B1	S9
74.95694716	1.802267409	B1	S9
75.01659491	1.596616787	B1	S9
75.07624266	1.420361314	B1	S9
75.13589041	1.270690997	B1	S9
75.19553816	1.142553698	B1	S9
75.25518591	1.030786232	B1	S9
75.31483366	0.932317765	B1	S9
75.37448141	0.848146801	B1	S9
75.43412916	0.776928384	B1	S9
75.49377691	0.713131605	B1	S9
75.55342466	0.654088683	B1	S9
75.61307241	0.59895168	B1	S9
75.67272016	0.546126772	B1	S9
75.73236791	0.495531955	B1	S9
75.79201566	0.448272852	B1	S9
75.85166341	0.406359715	B1	S9
75.91131115	0.372231065	B1	S9
75.9709589	0.344772977	B1	S9
76.03060665	0.31985056	B1	S9
76.0902544	0.297196223	B1	S9
76.14990215	0.278965594	B1	S9
76.2095499	0.264244773	B1	S9
76.26919765	0.251266131	B1	S9
76.3288454	0.241510471	B1	S9
76.38849315	0.235786332	B1	S9
76.4481409	0.231449369	B1	S9
76.50778865	0.225941645	B1	S9
76.5674364	0.217974573	B1	S9
76.62708415	0.208331345	B1	S9
76.6867319	0.200188525	B1	S9
76.74637965	0.194032449	B1	S9
76.8060274	0.188199148	B1	S9
76.86567515	0.182534944	B1	S9
76.9253229	0.177423673	B1	S9
76.98497065	0.172280623	B1	S9
77.0446184	0.166058643	B1	S9
77.10426614	0.158774672	B1	S9
77.16391389	0.152018303	B1	S9
77.22356164	0.147351671	B1	S9
77.28320939	0.144445808	B1	S9
77.34285714	0.143137771	B1	S9
77.40250489	0.143366538	B1	S9
77.46215264	0.144018913	B1	S9
77.52180039	0.143282643	B1	S9
77.58144814	0.14012964	B1	S9
77.64109589	0.135549427	B1	S9
77.70074364	0.13077879	B1	S9
77.76039139	0.127318862	B1	S9
77.82003914	0.126888572	B1	S9
77.87968689	0.12910955	B1	S9
77.93933464	0.130074036	B1	S9
77.99898239	0.126161973	B1	S9
78.05863014	0.119333461	B1	S9
78.11827789	0.114729789	B1	S9
78.17792564	0.114245186	B1	S9
78.23757339	0.115911483	B1	S9
78.29722114	0.116704821	B1	S9
78.35686888	0.115968424	B1	S9
78.41651663	0.115624534	B1	S9
78.47616438	0.117002647	B1	S9
78.53581213	0.12072939	B1	S9
78.59545988	0.125654381	B1	S9
78.65510763	0.129603605	B1	S9
78.71475538	0.130850666	B1	S9
78.77440313	0.128244896	B1	S9
78.83405088	0.122473621	B1	S9
78.89369863	0.114518601	B1	S9
78.95334638	0.108043465	B1	S9
79.01299413	0.106872189	B1	S9
79.07264188	0.109668314	B1	S9
79.13228963	0.11397602	B1	S9
79.19193738	0.119176241	B1	S9
79.25158513	0.125394427	B1	S9
79.31123288	0.131332325	B1	S9
79.37088063	0.135206818	B1	S9
79.43052838	0.136901383	B1	S9
79.49017613	0.136664437	B1	S9
79.54982387	0.135495278	B1	S9
79.60947162	0.135531821	B1	S9
79.66911937	0.137527887	B1	S9
79.72876712	0.140059102	B1	S9
79.78841487	0.141450166	B1	S9
